-2.070406477573429236e-06 1.275740749062886721e-06 -1.043708078957465433e-05 1.753552690879093889e-05 -1.679909329097225685e-06 9.004688950068687057e-06 2.112500000000000000e+01
1.043347654097046360e-06 1.173815744536230332e-06 7.379199320479483835e-06 1.603657312510329454e-05 -6.694791903297272781e-06 8.793886476233379025e-06 2.115625000000000000e+01
-5.133121447822338982e-07 1.057228752565129501e-06 2.018588094895498652e-05 1.425791458826747636e-05 4.693965843983394398e-06 8.628129178029051740e-06 2.118750000000000000e+01
-4.624495683610352832e-07 1.015761928449255519e-06 -3.647438525992275274e-06 1.343074719320976389e-05 5.928046866087173455e-06 8.444850403365742055e-06 2.121875000000000000e+01
-2.066506716828147334e-06 1.045003633297053075e-06 2.521583310332790610e-07 1.394074692906093521e-05 3.592642445264036095e-06 8.298648848993388173e-06 2.125000000000000000e+01
5.387230433700020667e-07 9.951052319872239212e-07 7.979476703469885054e-06 1.342908957085819510e-05 4.243523528456181363e-06 8.163118600985890824e-06 2.128125000000000000e+01
1.467642318947291846e-08 9.461876345901299433e-07 1.602615333212026056e-05 1.273590402017941860e-05 4.724444898013082481e-06 8.053561347964617991e-06 2.131250000000000000e+01
9.409643026933778533e-07 9.235917694219720532e-07 1.989486604730096527e-06 1.223341455361790737e-05 -6.116114312402943754e-06 7.898991343817455120e-06 2.134375000000000000e+01
3.568206971874595900e-07 9.011287248575278443e-07 -3.100016441256906994e-06 1.192179887195835655e-05 -9.712034893956899667e-06 7.766776921450135692e-06 2.137500000000000000e+01
2.922276166471506397e-07 1.278654185160247482e-06 -1.094819441782439051e-06 1.803791636741623061e-05 -1.812943625272045681e-05 7.679776838681385260e-06 2.140625000000000000e+01
7.325088079308687210e-07 1.531042994225228958e-06 -1.300157176094453005e-05 2.285259100698657924e-05 -8.357515402088286873e-06 7.591102472413742256e-06 2.143750000000000000e+01
-6.352528503879731076e-07 1.082274643604605577e-06 2.057548025792577614e-05 1.537014170805345425e-05 1.111304083027798630e-05 7.458582598601765051e-06 2.146875000000000000e+01
6.372318094389727008e-07 9.304485071926019589e-07 9.677341581499902364e-06 1.256037579075784261e-05 5.278917297059838576e-06 7.296919296467702029e-06 2.150000000000000000e+01
-3.152089228934829457e-07 9.227394603040573683e-07 -3.913268506386423394e-06 1.259695194943679363e-05 2.189986086117477568e-07 7.144084904250993868e-06 2.153125000000000000e+01
-1.850577520370588874e-06 9.563696356863287011e-07 1.148643831514641898e-05 1.334153053796868996e-05 3.837434989759344355e-06 7.003050537261179599e-06 2.156250000000000000e+01
-3.270352544126340439e-07 1.081597178035184773e-06 2.813502242220432912e-05 1.520490071593776717e-05 -7.423359680545032884e-06 6.882116427843323065e-06 2.159375000000000000e+01
2.727430678285438281e-06 1.142140013402426230e-06 -9.128641205801533314e-06 1.627204542929441993e-05 7.756320363875965508e-07 6.787955569562398679e-06 2.162500000000000000e+01
-2.276566657180735185e-07 1.028230107894364944e-06 2.718345148172498009e-06 1.483177703561780957e-05 4.489116179624863262e-06 6.705089279751333624e-06 2.165625000000000000e+01
3.802113001542800025e-07 9.676651964013788698e-07 -1.705401178323960929e-05 1.410703181244472150e-05 -5.310524244523103493e-06 6.592531821612988540e-06 2.168750000000000000e+01
-7.316248304526345882e-07 9.130862287571581005e-07 7.529615962417263641e-06 1.367314637555416177e-05 1.866057653282049509e-06 6.486732792429259808e-06 2.171875000000000000e+01
2.290239776955594441e-07 9.096491594074572212e-07 -6.783047283168454311e-06 1.388783514268396390e-05 5.385004384712652785e-06 6.363382926194420354e-06 2.175000000000000000e+01
2.304738646668961570e-07 9.099880384183709480e-07 -1.213172368615476899e-05 1.382040725631570519e-05 -5.606113262244028106e-06 6.278024280574472838e-06 2.178125000000000000e+01
-1.644456629447174313e-06 1.028255469472157022e-06 9.086918932198136088e-06 1.579108695403522153e-05 1.214735439074276391e-05 6.251470496891292014e-06 2.181250000000000000e+01
4.627854742908111568e-07 9.362602758609348084e-07 6.432425694029172508e-06 1.524188179073241916e-05 -5.249952215210268000e-06 5.664897154863026851e-06 2.203125000000000000e+01
-1.605831488628168340e-06 9.525898711166916964e-07 -8.732029749456699647e-06 1.545889269212381471e-05 9.015378570000076325e-06 5.421065803851467382e-06 2.206250000000000000e+01
-3.071150642860965496e-07 1.011299535835878864e-06 2.470899644622675422e-06 1.737183368828275280e-05 7.060528311621938483e-06 5.338460910858967303e-06 2.209375000000000000e+01
4.371825206031340292e-07 1.020126102723454875e-06 -9.967386471982781209e-06 1.896735634729476748e-05 -3.060540328016584409e-06 5.297437685998065381e-06 2.212500000000000000e+01
-4.442614340493613177e-07 9.409016654994375911e-07 2.441597175978384623e-05 1.780746537497298435e-05 -2.310784882781149002e-06 5.297888032236564784e-06 2.215625000000000000e+01
-2.778219226678261001e-07 8.857709344615413409e-07 1.336079367945131577e-05 1.680708272298187656e-05 4.091795313484336600e-06 5.282165749249454765e-06 2.218750000000000000e+01
-1.090502634367734063e-06 8.417989623723764100e-07 -5.199616171975027728e-06 1.417505459518482234e-05 4.797387488806535819e-06 5.138161370417532655e-06 2.221875000000000000e+01
-4.503552169388394878e-07 8.663925613906382448e-07 2.426090133591885325e-05 1.362796609866769263e-05 -3.501876483738842503e-06 5.040750045943402461e-06 2.225000000000000000e+01
3.927871259003186638e-08 7.914466486610765780e-07 3.063473619097106075e-06 1.139704733264162202e-05 7.051480882668577564e-06 4.688520733014711073e-06 2.243750000000000000e+01
4.143800583695854433e-07 7.113572535122612005e-07 1.154256937685738804e-05 1.026302467233786912e-05 2.276893473443373150e-06 4.650167995263165528e-06 2.246875000000000000e+01
1.211683111357368723e-06 6.736487762299035956e-07 1.063258911389141351e-05 9.772814697237625886e-06 1.914822227919140989e-06 4.667989817135616583e-06 2.250000000000000000e+01
-1.216917258970678873e-06 6.266453327254263037e-07 1.054960183236428732e-05 8.835186391994579306e-06 -7.673938510400115978e-06 4.610224600950278437e-06 2.253125000000000000e+01
8.615446227463216910e-08 6.335009935608602757e-07 7.322974441188051429e-06 8.631417983877582643e-06 -1.718325290027848719e-06 4.495527302604080739e-06 2.256250000000000000e+01
8.991104021729610951e-07 6.442612596033863429e-07 8.230312224938100932e-06 8.728439428766904929e-06 -2.754395716593263112e-06 4.446885540459584194e-06 2.259375000000000000e+01
-2.934817116725294075e-07 6.252929611992768394e-07 1.510265767475374480e-05 8.677485414738115690e-06 -9.162568627254926389e-06 4.395604928301642815e-06 2.262500000000000000e+01
-2.991526350804820050e-07 6.321736699393849996e-07 5.697449646158285643e-06 9.078212726510550342e-06 -8.818407729050596359e-07 4.360000379057934059e-06 2.265625000000000000e+01
1.416399207901765132e-07 6.150886553033248034e-07 -6.380954994567005109e-06 8.939917267353485281e-06 -1.809706256357489879e-06 4.336367801710051714e-06 2.268750000000000000e+01
6.249884568418035752e-07 5.712572520826063378e-07 1.627834312873969802e-05 8.433761446118030389e-06 8.020537502763055980e-07 4.300980548052505183e-06 2.271875000000000000e+01
-6.984005904507414127e-08 5.532098635421136275e-07 1.148508078102924636e-05 8.247034237489910710e-06 -1.557870953764766913e-06 4.261639991432045993e-06 2.275000000000000000e+01
-4.433563926900752099e-07 5.830644673050350260e-07 1.739333544364956999e-06 8.793919013890289259e-06 1.660358076492490137e-06 4.256704449396242634e-06 2.278125000000000000e+01
1.882065733128793316e-08 5.635454293870033475e-07 -7.164338932348267277e-06 8.578040111192640062e-06 1.910993309968062283e-06 4.281958013081379419e-06 2.281250000000000000e+01
-4.323538898805059978e-07 5.453439267520187063e-07 -1.545616883587034081e-06 8.138622852078484152e-06 -7.617478971691629051e-07 4.192875959177459173e-06 2.284375000000000000e+01
-7.800761570777727292e-07 5.514133041749711790e-07 4.297908662619471134e-07 8.180024514383269933e-06 -1.756889123469098598e-06 4.110146102019693082e-06 2.287500000000000000e+01
1.426155790731162739e-07 5.483998073146883589e-07 -4.824303663434439777e-06 8.158876586256405677e-06 -4.611512525794197818e-07 4.077502322350419313e-06 2.290625000000000000e+01
4.523539598690112408e-07 5.400823933227369183e-07 2.419179348826344278e-06 8.123531288423862292e-06 -6.279248894145558450e-07 4.057561381683449185e-06 2.293750000000000000e+01
-3.696111083882186865e-07 5.356283512975698077e-07 6.642826018509652201e-07 8.365410455486246787e-06 -2.221285327292059551e-06 4.141724078632611614e-06 2.296875000000000000e+01
-3.287416222139531359e-07 5.137668725717755715e-07 6.833056132781542015e-07 7.783777306853291214e-06 -5.705770668027056323e-06 4.047851695810848157e-06 2.303125000000000000e+01
1.900031257834472568e-07 5.108961022070068026e-07 -3.765919517581786046e-07 7.575524269563864310e-06 -6.116824400971672180e-06 3.874595337439791000e-06 2.306250000000000000e+01
-3.028591600473562062e-07 5.165558666646386431e-07 5.115938078178843244e-06 7.698562161252069946e-06 1.430243383729387076e-06 3.842171560753472647e-06 2.309375000000000000e+01
-1.146300175052072264e-07 5.237799752205498674e-07 1.091688972806873550e-05 7.877775414442446129e-06 -4.121977049562612576e-06 3.852948134755598601e-06 2.312500000000000000e+01
-3.485271444768112847e-07 5.334252073381518681e-07 4.488395348677682841e-06 8.047296666081313037e-06 -4.080081646032583484e-06 3.876243563916166924e-06 2.315625000000000000e+01
-2.465625318551415160e-07 5.281733280083318390e-07 1.251775476734614526e-06 8.016233410044858307e-06 -3.303053171731486472e-06 3.874511201196760882e-06 2.318750000000000000e+01
-7.023939382633594274e-08 5.084674283232742407e-07 -3.326708543748151615e-06 7.641435571621717717e-06 -2.329845447753603435e-06 3.798747932902845604e-06 2.321875000000000000e+01
1.745576060472367847e-08 4.995894330904032409e-07 -3.144579036014673266e-06 7.439479768432214623e-06 -6.655388404626709852e-07 3.737635721586141180e-06 2.325000000000000000e+01
1.099273671515957307e-06 4.978385122327811365e-07 9.581914529863524025e-06 7.372473550179820979e-06 4.011103425733005849e-06 3.696337633789844367e-06 2.328125000000000000e+01
-3.178846574054470809e-07 4.984877546230391253e-07 -7.220887314504636091e-06 7.525042759642935010e-06 1.248008920743999982e-06 3.772425136455396885e-06 2.331250000000000000e+01
-3.182115138976215908e-07 4.967464922811122668e-07 -4.462042263379696397e-06 7.572164990383502167e-06 3.231184644247194566e-07 3.787456799815392710e-06 2.334375000000000000e+01
3.618765045418905249e-07 4.927266545394232754e-07 6.565759102864893401e-08 7.375371515313208905e-06 1.155314714248920948e-06 3.649323765249253913e-06 2.337500000000000000e+01
3.655402114481269636e-07 4.855030992172710101e-07 -1.592550731216486277e-06 7.264138498167605096e-06 -2.566983429096990856e-06 3.626540655316817547e-06 2.340625000000000000e+01
8.324189251045463155e-07 4.786987541637791126e-07 2.334239173085657623e-06 7.165101225016536532e-06 -1.111312179596380102e-06 3.604436937809149618e-06 2.343750000000000000e+01
2.646721923243033565e-07 4.748714612555348805e-07 -5.687384774163573917e-06 7.161726457173404710e-06 2.453264844381304833e-06 3.597108070838885855e-06 2.346875000000000000e+01
5.447519939387065631e-07 4.737462075428711672e-07 -5.774563462274497510e-06 7.231890519761094862e-06 -5.100250485486878732e-06 3.634070606195956371e-06 2.350000000000000000e+01
-1.151012698135392289e-07 4.747159116290579604e-07 5.308026659797549364e-06 7.337916390078544551e-06 -2.372124126275876699e-06 3.666221235945077642e-06 2.353125000000000000e+01
-1.341511008154746570e-07 4.787224320948200666e-07 -8.092698638263856660e-06 7.451260939165327277e-06 -2.204406819887925877e-06 3.691683379145563150e-06 2.356250000000000000e+01
2.514378553300022708e-07 4.772677744938590228e-07 -6.380360171610468905e-06 7.519799035567730163e-06 1.012615257328871577e-06 3.779711540454902786e-06 2.359375000000000000e+01
-5.107856298991150009e-07 4.888072901166773697e-07 -4.328041312373240665e-06 7.883186245715797204e-06 1.754696800963897178e-06 3.870003302367810206e-06 2.362500000000000000e+01
4.001516692556781780e-07 5.154657902095991208e-07 2.637337778864066108e-06 8.573805735173968838e-06 3.982144645989013897e-06 3.922436117012710960e-06 2.365625000000000000e+01
-2.404917428231992112e-07 4.833095202798505906e-07 -4.853489054752272501e-06 7.955847156823838307e-06 -5.305740713125966996e-06 3.890338681909780162e-06 2.368750000000000000e+01
-1.423384263257409167e-07 4.741559553412784118e-07 -1.749064678670022094e-05 7.631374307384431385e-06 -5.145968341847736599e-06 3.777263209398704844e-06 2.371875000000000000e+01
-5.494814106909168345e-07 4.746650000969903768e-07 -1.857938514980734327e-06 7.481741121962869218e-06 -1.599999479445690787e-06 3.670220947442654223e-06 2.375000000000000000e+01
-5.401970939749302335e-07 4.746044953259619172e-07 -1.196231638276922295e-05 7.984692390055448153e-06 2.871738929828909768e-07 3.844674034143467315e-06 2.378125000000000000e+01
7.294156936841293702e-07 4.746510766397323445e-07 -4.157178979313782364e-06 8.810088899098877764e-06 -4.280171897304431400e-06 4.164762074799120302e-06 2.381250000000000000e+01
1.065686928101402691e-07 4.759458788133666167e-07 -4.220539100845075067e-06 7.729596863394715473e-06 2.865482322300683103e-06 3.693318820029970932e-06 2.384375000000000000e+01
-5.933411908818767262e-07 4.781362527887848490e-07 -6.195746638972050579e-06 7.333043707189623755e-06 5.873062814479128144e-06 3.496150725619720180e-06 2.387500000000000000e+01
5.127598578967136045e-07 4.805553878672297647e-07 6.186792946990959336e-06 7.343729662778544312e-06 -1.009828588548075842e-06 3.468853701163790782e-06 2.390625000000000000e+01
7.575128590450017021e-07 4.814589337056801604e-07 5.036263372131814496e-06 7.324463906253559382e-06 -7.320693452871864378e-07 3.410435176583151382e-06 2.409375000000000000e+01
-1.291929373850111704e-07 4.743298821457623878e-07 -1.189718548480322828e-05 7.251658288502222619e-06 -1.964509489358414374e-06 3.401953746219916781e-06 2.412500000000000000e+01
7.461136788139942186e-07 4.686570485172380763e-07 -4.213020880950744169e-07 7.282937332629680563e-06 4.110200963891997954e-06 3.427489949058350904e-06 2.415625000000000000e+01
1.113394810651638193e-07 4.777712516115423373e-07 5.319167460252216714e-06 7.523709599253692560e-06 -4.186070133775388685e-07 3.453640251329064106e-06 2.418750000000000000e+01
2.586327577528771644e-07 4.750692039711376726e-07 6.856357035644892145e-06 7.339009280902391791e-06 -4.998959647396694077e-06 3.371170224930124758e-06 2.421875000000000000e+01
-5.198481288023781893e-07 4.593772200604515258e-07 -8.076382897514540522e-07 7.019748698663306569e-06 -1.360804418224872102e-06 3.299630378161714691e-06 2.425000000000000000e+01
-5.298035692727357372e-07 4.674885250138235865e-07 -1.469369134406809167e-05 7.371239070332380278e-06 2.435565559967154211e-06 3.360747959480072733e-06 2.428125000000000000e+01
-7.352169898269589793e-07 4.527006980869235415e-07 -3.543751377773801838e-06 7.491448342270384132e-06 2.660763788708852374e-07 3.508189254637438367e-06 2.431250000000000000e+01
-2.864930959134206603e-07 4.441669518202644202e-07 4.054236864099496697e-06 6.882124987406485015e-06 2.225426095390390510e-06 3.299251598483742931e-06 2.434375000000000000e+01
-3.173177283018626923e-07 4.417194681657851960e-07 8.231666606486623487e-06 6.737368429653869416e-06 -1.449162558715736014e-06 3.230705631450594035e-06 2.437500000000000000e+01
-2.005655392979825573e-07 4.377503230157660552e-07 -7.659327466053848408e-06 6.810795571257945463e-06 -5.208682276117958943e-06 3.250735789889796863e-06 2.440625000000000000e+01
1.269505192263470147e-07 4.336792617637551252e-07 -3.078821460409358304e-06 6.648340859395888409e-06 -4.367860848571581641e-06 3.190343735592783847e-06 2.443750000000000000e+01
-2.363945922116213575e-07 4.295832197600969164e-07 -5.356927324717311466e-06 6.505120314580120564e-06 3.049286924153509232e-06 3.141283787013999815e-06 2.446875000000000000e+01
4.064789237849687604e-07 4.257890655542127569e-07 -1.079514258504499523e-05 6.490479359024006746e-06 2.530335243101379032e-06 3.145483725726575054e-06 2.450000000000000000e+01
1.335514148482983571e-07 4.217200511429008309e-07 -4.632107386629439909e-06 6.485923621386863716e-06 7.786803630333204515e-06 3.145375559478327078e-06 2.453125000000000000e+01
8.157649551489291659e-07 4.182360890517716255e-07 -2.184956461492255923e-06 6.530733515626959944e-06 2.790974071912094085e-06 3.155808822862013944e-06 2.456250000000000000e+01
-3.126459203109937650e-07 4.163650709347446107e-07 6.007431927166850829e-06 6.594239693077394456e-06 1.605748636493338635e-06 3.152340804558069008e-06 2.459375000000000000e+01
-2.699869871571353849e-07 4.445375016376367376e-07 -6.482240220324596743e-06 7.068752551730600136e-06 -4.653206039939156429e-06 3.107496147097544313e-06 2.462500000000000000e+01
-2.783282848269105683e-07 4.433634693808816575e-07 -4.935809501331262179e-07 6.978466920843050665e-06 -5.811536029272421366e-06 3.083136003935749926e-06 2.465625000000000000e+01
3.731470909188638906e-07 4.090747992765755148e-07 -8.102022789453043537e-08 6.414214771643027434e-06 -1.279847892066006464e-07 3.080473424097034964e-06 2.468750000000000000e+01
2.005419372330489722e-07 4.009571819241503239e-07 1.054301977929103329e-06 6.524450954387418180e-06 1.077667769384446597e-06 3.170450557581801176e-06 2.471875000000000000e+01
-3.333635126030161453e-07 3.981779137250872375e-07 -6.559357397107696826e-07 6.693512001300898469e-06 3.126324113051315952e-06 3.226696429110280326e-06 2.475000000000000000e+01
-4.959177725345550559e-07 3.972720844604272569e-07 6.800679651922019866e-06 7.384899967330890667e-06 3.178464240048400332e-06 3.552603569400888211e-06 2.478125000000000000e+01
-4.880796388327650850e-08 3.952222136196773352e-07 1.590578959099953188e-05 8.155256183896410370e-06 -2.437098798685331406e-06 3.967676438049098701e-06 2.481250000000000000e+01
-6.856739646088383402e-07 3.925261649778692461e-07 -4.589090693336559906e-06 7.361161176799786844e-06 2.580619780768903560e-06 3.502328355449649939e-06 2.484375000000000000e+01
-6.436190807574780993e-07 3.921595154333990452e-07 3.579846195561808981e-06 6.631289808388497400e-06 8.141586666526652076e-07 3.074908123445493926e-06 2.487500000000000000e+01
6.208948855766350780e-07 3.929791697102928375e-07 -3.088921039394195116e-06 6.536575697802990257e-06 -4.942568365023967040e-06 3.006320983256419222e-06 2.490625000000000000e+01
-2.181585256759825968e-07 3.796208611910180598e-07 -6.118276480611718466e-06 6.543045687053677431e-06 -1.976199998024080743e-06 2.964178168290805822e-06 2.509375000000000000e+01
-3.330670193725892430e-07 3.744434895945800319e-07 6.023351291084748424e-06 6.671692059323390508e-06 -2.413152570192005890e-07 3.024659946482427400e-06 2.512500000000000000e+01
5.372547249163853385e-08 3.666178631020016269e-07 1.411616958251964755e-05 7.449009785807301580e-06 2.569125396381122797e-06 3.476634736549890929e-06 2.515625000000000000e+01
1.903287557119231399e-07 3.599251053280038728e-07 3.956929106568544280e-06 8.132674765729054723e-06 4.767015752781213215e-06 3.867372171302563955e-06 2.518750000000000000e+01
-3.603009555594952655e-07 3.553010953908187389e-07 -2.268551343003653223e-06 7.108503757102343361e-06 1.948349828415468772e-06 3.323084988005773552e-06 2.521875000000000000e+01
-1.313497423690425792e-07 3.496253456377588891e-07 6.930522034864489036e-11 6.172648799767749477e-06 -8.021554342926208043e-07 2.870012692441210495e-06 2.525000000000000000e+01
1.967651442868204652e-07 3.436725818741505997e-07 8.782498714411007042e-06 5.978429404440315415e-06 -5.012723069952198042e-06 2.812652908139635966e-06 2.528125000000000000e+01
-3.770925994920132769e-07 3.393981106365211804e-07 -1.561060706320083996e-05 5.902015627340540733e-06 2.598795250267126456e-08 2.795091541754145886e-06 2.531250000000000000e+01
-6.560412301513136267e-08 3.357069867888744527e-07 5.091803869302945204e-07 5.858724054345362150e-06 6.228113506013894095e-06 2.784042715594277034e-06 2.534375000000000000e+01
2.532947891428560455e-07 3.331330908394463956e-07 -9.614752130004543097e-06 5.825243109414191631e-06 3.260811485967014556e-06 2.785886064326895991e-06 2.537500000000000000e+01
-9.353062455650883027e-08 3.294383258293272349e-07 6.365751007405826134e-06 5.831084519777679816e-06 -5.131313067556668752e-06 2.815207285837165668e-06 2.540625000000000000e+01
4.733517331012797560e-07 3.259950442230515179e-07 -3.236748765092154474e-07 5.797700625712458502e-06 -3.894566497797183011e-07 2.820351910084851492e-06 2.543750000000000000e+01
-1.753704466872509727e-07 3.232920029719646305e-07 1.012784474770261684e-05 5.733816177776996640e-06 2.510060534271956653e-07 2.826157126300456827e-06 2.546875000000000000e+01
3.689360477626252943e-07 3.178329859133474840e-07 -4.719118829035676037e-06 5.619324175887309211e-06 8.646501634897709796e-07 2.765614895870642477e-06 2.550000000000000000e+01
-2.207491717930336689e-07 3.099806972031350849e-07 7.763307027232813822e-06 5.485672663893340547e-06 -1.641127965427214946e-07 2.676963939611212733e-06 2.553125000000000000e+01
3.863314247086306453e-07 3.054097834039477230e-07 8.482401690714438492e-07 5.386821917341018452e-06 -1.174736970967848026e-06 2.620605801910890470e-06 2.556250000000000000e+01
3.057361159886624403e-07 3.134911038823951576e-07 3.759088932021492842e-06 5.553565274752564733e-06 6.171859946518436164e-06 2.604367900464544658e-06 2.559375000000000000e+01
-2.650384586114227534e-07 3.405377576275105620e-07 6.351515407899205275e-07 6.062472483199873733e-06 -2.800867276944596774e-06 2.592833366975929013e-06 2.562500000000000000e+01
5.854780639112670823e-09 3.079466260391048025e-07 1.247927571777421353e-06 5.512465905522268276e-06 2.072959687807782901e-07 2.594519840104191270e-06 2.565625000000000000e+01
2.754580870290651434e-07 2.922126678162912435e-07 -1.203347646041390394e-07 5.244172631161623252e-06 3.275191520069553842e-06 2.595853033313888584e-06 2.568750000000000000e+01
-3.455768037562465777e-07 2.868891565051755376e-07 -2.564039015715133932e-06 5.177056243388025516e-06 1.145394045340827394e-06 2.589839256928936649e-06 2.571875000000000000e+01
3.877852882321167403e-07 2.828132470007343796e-07 1.055200862964724181e-06 5.153084123358636242e-06 -2.687947974757426484e-06 2.593745159612053154e-06 2.575000000000000000e+01
3.025261741782837473e-07 2.808964665955798075e-07 -4.169425903383718731e-07 5.190784527601623588e-06 2.643729515663852978e-07 2.616713801446673780e-06 2.578125000000000000e+01
-4.678542694436050890e-08 2.791356469430620041e-07 1.434122831230571559e-05 5.240960793529596192e-06 -9.108031934035362023e-07 2.642795989680061243e-06 2.581250000000000000e+01
-8.177457506069174656e-08 2.767365210355699918e-07 3.439882148653467627e-06 5.139520007191963850e-06 1.030542274336205752e-06 2.591405794284248512e-06 2.584375000000000000e+01
-4.112925415788044317e-07 2.744996410875241239e-07 -9.010130600924826539e-06 5.087522958379107014e-06 -2.493458508427991523e-08 2.559262396103171754e-06 2.587500000000000000e+01
2.556630584732988529e-07 2.743813580204228663e-07 -3.971922995780655758e-06 5.111273527856006293e-06 -4.528512524304186512e-07 2.562461896920588739e-06 2.590625000000000000e+01
-7.541209216164859163e-08 3.127745763439597945e-07 4.138079756418257321e-06 5.954680805169956807e-06 2.279612367631810583e-06 2.533738780885602643e-06 2.609375000000000000e+01
1.620119277539151032e-07 2.637738025441536189e-07 -9.996762907832961572e-07 5.054105734820529572e-06 3.462674527022972308e-06 2.535673111769211057e-06 2.612500000000000000e+01
-2.038027219526698761e-07 2.689778574199974477e-07 -4.235926474689500563e-06 5.237429116699387677e-06 9.814214476919520316e-07 2.558765522355794963e-06 2.615625000000000000e+01
-6.025435722628594480e-09 2.622069504158696361e-07 4.085342203521604977e-06 5.213854281731289948e-06 1.748539176903571643e-06 2.603083797472841845e-06 2.621875000000000000e+01
-1.341934969587277825e-07 2.628470619643558851e-07 2.582198372616260142e-06 5.271810981366558584e-06 -4.063203155615822623e-06 2.652823289783097127e-06 2.625000000000000000e+01
1.498416588960382530e-07 2.718313009488366431e-07 -3.294695655418140352e-06 5.378363260232351474e-06 4.094704578056902226e-06 2.607271085812247890e-06 2.628125000000000000e+01
-1.330399847648502906e-07 2.853960705820916152e-07 5.629608298025025684e-07 5.634321744674629228e-06 1.756520644209816455e-08 2.547289874763052232e-06 2.631250000000000000e+01
-1.846862028792564977e-07 2.585529511018633419e-07 -3.423696225113943828e-06 5.045094948125707395e-06 9.385989951339162872e-07 2.504179216642926048e-06 2.637500000000000000e+01
2.473574236861293859e-07 2.598351438509246794e-07 2.618150814212863367e-07 5.095215038454179556e-06 -4.323448049002341301e-06 2.496915254279981483e-06 2.640625000000000000e+01
2.843092630177314794e-07 2.599659396789095635e-07 2.276658107487148469e-06 5.108991600196982321e-06 -1.906769025842158144e-06 2.491264422710590003e-06 2.643750000000000000e+01
